3.044295683503150940e-02,9.408610872924327850e-03,2.905576955527067184e-03,7.071196101605892181e-03,5.569204222410917282e-03,7.515885401517152786e-03,1.270768139511346817e-02,5.961493588984012604e-03,1.070090103894472122e-02,5.990345031023025513e-03
7.926779240369796753e-02,7.555244117975234985e-02,7.788149267435073853e-02,8.132083714008331299e-02,7.938734441995620728e-02,7.772976905107498169e-02,7.415821403264999390e-02,7.858774811029434204e-02,7.709964364767074585e-02,8.193115890026092529e-02
7.730728387832641602e-02,7.717809826135635376e-02,7.879557460546493530e-02,8.044514805078506470e-02,7.507606595754623413e-02,7.907586544752120972e-02,7.564580440521240234e-02,7.671538740396499634e-02,7.492474466562271118e-02,7.797255367040634155e-02
1.562152504920959473e-01,1.398783028125762939e-01,1.814506053924560547e-01,1.710136532783508301e-01,1.495056748390197754e-01,1.657726764678955078e-01,1.363712549209594727e-01,1.640616208314895630e-01,1.468482166528701782e-01,1.748436540365219116e-01
1.533907353878021240e-01,1.536986231803894043e-01,1.598407924175262451e-01,1.538729816675186157e-01,1.572062671184539795e-01,1.590280383825302124e-01,1.525478214025497437e-01,1.653842777013778687e-01,1.615706831216812134e-01,1.573144346475601196e-01
1.628798842430114746e-01,1.615721583366394043e-01,1.608882099390029907e-01,1.583120971918106079e-01,1.699271351099014282e-01,1.575798839330673218e-01,1.560369133949279785e-01,1.548916697502136230e-01,1.606623977422714233e-01,1.634792238473892212e-01
