6.791581958532333374e-02,5.629192292690277100e-02,8.797319978475570679e-02,4.028531908988952637e-02,9.681015461683273315e-02,7.536277174949645996e-02,6.742736697196960449e-02,7.738568633794784546e-02,8.967200666666030884e-02,6.343372911214828491e-02
1.034725457429885864e-01,1.401289552450180054e-01,1.396820247173309326e-01,1.130897849798202515e-01,8.119782060384750366e-02,1.535905450582504272e-01,9.294307231903076172e-02,1.163709536194801331e-01,1.056900843977928162e-01,1.574295908212661743e-01
3.536324203014373779e-02,2.115862257778644562e-02,4.138338193297386169e-02,4.552256315946578979e-02,2.950049377977848053e-02,5.346777290105819702e-02,4.597873985767364502e-02,4.272787272930145264e-02,2.585359662771224976e-02,6.060385704040527344e-02
7.660184800624847412e-02,1.028347834944725037e-01,6.696506589651107788e-02,5.688005685806274414e-02,9.292612224817276001e-02,5.328179895877838135e-02,9.984802454710006714e-02,6.399475038051605225e-02,8.408167958259582520e-02,7.208663225173950195e-02
1.091897264122962952e-01,7.477328926324844360e-02,9.492906183004379272e-02,9.080296009778976440e-02,8.838580548763275146e-02,7.026511430740356445e-02,8.087927848100662231e-02,6.009843572974205017e-02,1.031939089298248291e-01,7.912917435169219971e-02
6.879179924726486206e-02,5.898318812251091003e-02,4.246171936392784119e-02,5.023972317576408386e-02,4.893957078456878662e-02,5.028408020734786987e-02,5.091301351785659790e-02,6.874131411314010620e-02,5.265372619032859802e-02,6.076753884553909302e-02
6.259634345769882202e-02,3.582497313618659973e-02,1.547274086624383926e-02,2.978798188269138336e-02,6.600967794656753540e-02,2.401456609368324280e-02,2.086768671870231628e-02,5.510856583714485168e-02,4.211420565843582153e-02,3.349558264017105103e-02
8.016960322856903076e-02,7.261025905609130859e-02,1.006120517849922180e-01,9.307161718606948853e-02,1.063476800918579102e-01,1.313869506120681763e-01,6.129392236471176147e-02,1.315785944461822510e-01,7.344488799571990967e-02,7.920246571302413940e-02
3.157319873571395874e-02,9.048123843967914581e-03,1.506077498197555542e-02,1.984257996082305908e-02,9.397958405315876007e-03,3.899608924984931946e-02,1.574388705193996429e-02,1.442938111722469330e-02,1.254290249198675156e-02,4.600748792290687561e-02
4.377359896898269653e-02,3.355276212096214294e-02,5.623677372932434082e-02,3.789501637220382690e-02,2.879541926085948944e-02,3.442063927650451660e-02,4.657191410660743713e-02,5.788645148277282715e-02,5.056509748101234436e-02,6.299567222595214844e-02
5.266583338379859924e-02,8.036945015192031860e-02,7.668700069189071655e-02,8.068020641803741455e-02,9.888274967670440674e-02,7.855784147977828979e-02,6.946900486946105957e-02,7.485650479793548584e-02,1.087135225534439087e-01,1.385812908411026001e-01
3.183336183428764343e-02,5.725897103548049927e-02,1.787790283560752869e-02,4.369937628507614136e-02,2.707550302147865295e-02,2.504446730017662048e-02,4.449411481618881226e-02,8.742950111627578735e-02,1.553380582481622696e-02,3.016220219433307648e-02
6.170055642724037170e-02,5.832879990339279175e-02,6.166369467973709106e-02,6.086901202797889709e-02,6.172475218772888184e-02,6.618776172399520874e-02,5.913844704627990723e-02,6.253373622894287109e-02,6.155372411012649536e-02,6.415608525276184082e-02
