3.744276463985443115e-01,3.671841621398925781e-01,3.862219154834747314e-01,3.580893576145172119e-01,3.831110596656799316e-01,3.829947113990783691e-01,3.743727207183837891e-01,3.809356391429901123e-01,3.802841603755950928e-01,3.673053979873657227e-01
4.101362824440002441e-01,4.202383160591125488e-01,4.248165786266326904e-01,4.147214591503143311e-01,3.924682736396789551e-01,4.248909354209899902e-01,4.088881611824035645e-01,4.173983037471771240e-01,4.072798788547515869e-01,4.280925989151000977e-01
3.457859754562377930e-01,3.482832610607147217e-01,3.529265224933624268e-01,3.435660302639007568e-01,3.453719913959503174e-01,3.559981882572174072e-01,3.546716868877410889e-01,3.522550165653228760e-01,3.460260927677154541e-01,3.477250039577484131e-01
3.795590102672576904e-01,3.935450613498687744e-01,3.766166567802429199e-01,3.625967204570770264e-01,3.748635649681091309e-01,3.743749856948852539e-01,3.867867588996887207e-01,3.776868581771850586e-01,3.679682016372680664e-01,3.743759691715240479e-01
3.960584402084350586e-01,3.746374845504760742e-01,3.940582275390625000e-01,3.882796466350555420e-01,3.849195241928100586e-01,3.831098675727844238e-01,3.811286091804504395e-01,3.717710673809051514e-01,3.866315186023712158e-01,3.887034654617309570e-01
3.675808608531951904e-01,3.617127835750579834e-01,3.516609370708465576e-01,3.540321886539459229e-01,3.512260317802429199e-01,3.565649390220642090e-01,3.564964234828948975e-01,3.642461299896240234e-01,3.559549748897552490e-01,3.507344126701354980e-01
2.705355286598205566e-01,2.619513869285583496e-01,2.526213228702545166e-01,2.570777237415313721e-01,2.703117728233337402e-01,2.550493478775024414e-01,2.563186585903167725e-01,2.672678530216217041e-01,2.628239691257476807e-01,2.585042417049407959e-01
2.836351692676544189e-01,2.811090648174285889e-01,2.955050766468048096e-01,2.871201336383819580e-01,2.952616512775421143e-01,2.999438941478729248e-01,2.757128179073333740e-01,3.079221844673156738e-01,2.799527645111083984e-01,2.784065008163452148e-01
2.568186819553375244e-01,2.483652532100677490e-01,2.509503066539764404e-01,2.496392726898193359e-01,2.462657690048217773e-01,2.554625570774078369e-01,2.510483860969543457e-01,2.501814067363739014e-01,2.492694854736328125e-01,2.622002959251403809e-01
2.630829215049743652e-01,2.607813179492950439e-01,2.651307284832000732e-01,2.617236077785491943e-01,2.592390775680541992e-01,2.595475316047668457e-01,2.646528482437133789e-01,2.709888219833374023e-01,2.667537033557891846e-01,2.695785760879516602e-01
2.683261632919311523e-01,2.818082273006439209e-01,2.794587612152099609e-01,2.781315743923187256e-01,2.856597602367401123e-01,2.777144312858581543e-01,2.765729427337646484e-01,2.800443768501281738e-01,2.897520661354064941e-01,3.067811131477355957e-01
2.554093599319458008e-01,2.657459378242492676e-01,2.513177692890167236e-01,2.598325014114379883e-01,2.544672787189483643e-01,2.533611357212066650e-01,2.623978257179260254e-01,2.798936963081359863e-01,2.522423565387725830e-01,2.559363245964050293e-01
3.727712333202362061e-01,3.710410296916961670e-01,3.721924424171447754e-01,3.708667755126953125e-01,3.709967136383056641e-01,3.761819601058959961e-01,3.676891326904296875e-01,3.767427802085876465e-01,3.709382712841033936e-01,3.736829757690429688e-01
