3.248425573110580444e-02,3.288591280579566956e-02,4.482838883996009827e-02,3.777598589658737183e-02,3.615698963403701782e-02,3.807604312896728516e-02,6.530027836561203003e-02,3.987063467502593994e-02,3.139328584074974060e-02,3.893404081463813782e-02
1.882135868072509766e-02,2.025063522160053253e-02,2.242542244493961334e-02,2.648800797760486603e-02,2.142406441271305084e-02,2.438679151237010956e-02,6.012292206287384033e-02,2.243167161941528320e-02,1.740012504160404205e-02,3.658026456832885742e-02
2.589319273829460144e-02,9.324221871793270111e-03,2.455878071486949921e-02,5.764691531658172607e-02,2.798749879002571106e-02,3.008236736059188843e-02,1.320078969001770020e-02,1.055044773966073990e-02,2.918943762779235840e-02,9.932299144566059113e-03
1.355581823736429214e-02,1.149955764412879944e-02,1.723331026732921600e-02,2.134667709469795227e-02,1.737333275377750397e-02,1.188200712203979492e-02,1.698070019483566284e-02,1.938760653138160706e-02,1.225641928613185883e-02,2.218635194003582001e-02
2.109069935977458954e-02,4.870350286364555359e-02,2.837577648460865021e-02,6.894159130752086639e-03,9.410241618752479553e-03,1.672984659671783447e-02,5.553402751684188843e-02,2.303517609834671021e-02,8.632636629045009613e-03,9.869306348264217377e-03
8.481282740831375122e-03,4.155160486698150635e-02,2.038042061030864716e-02,3.582656756043434143e-02,1.040005590766668320e-02,1.203280407935380936e-02,3.559121862053871155e-02,8.570675738155841827e-03,2.269601449370384216e-02,5.036443844437599182e-02
5.390116944909095764e-02,1.255660410970449448e-02,3.011104650795459747e-02,1.437321398407220840e-02,2.582351118326187134e-02,2.170537225902080536e-02,1.517323870211839676e-02,1.695138961076736450e-02,6.860221177339553833e-02,2.733062952756881714e-02
2.589319273829460144e-02,9.324221871793270111e-03,2.455878071486949921e-02,5.764691531658172607e-02,2.798749879002571106e-02,3.008236736059188843e-02,1.320078969001770020e-02,1.055044773966073990e-02,2.918943762779235840e-02,9.932299144566059113e-03
3.232080116868019104e-02,1.373711787164211273e-02,2.139713615179061890e-02,1.163670700043439865e-02,1.229397580027580261e-02,1.886210963129997253e-02,1.732307486236095428e-02,1.175972819328308105e-02,1.011712662875652313e-02,1.629000902175903320e-02
4.371194168925285339e-02,2.217518538236618042e-02,2.071117982268333435e-02,1.503349747508764267e-02,1.630352996289730072e-02,2.145196124911308289e-02,2.819606475532054901e-02,3.511136397719383240e-02,1.749582216143608093e-02,5.227918922901153564e-02
