7.012500166893005371e+01,6.050000190734863281e+01,6.637499928474426270e+01,6.949999928474426270e+01,6.750000119209289551e+01,7.037500143051147461e+01,6.549999713897705078e+01,6.750000119209289551e+01,6.949999928474426270e+01,6.587499976158142090e+01
6.987500190734863281e+01,6.137499809265136719e+01,6.750000119209289551e+01,6.924999952316284180e+01,6.737499833106994629e+01,6.949999928474426270e+01,6.487500071525573730e+01,6.750000119209289551e+01,6.999999880790710449e+01,6.575000286102294922e+01
7.099999785423278809e+01,6.062499880790710449e+01,6.612499952316284180e+01,6.887500286102294922e+01,6.700000166893005371e+01,6.999999880790710449e+01,6.524999737739562988e+01,6.737499833106994629e+01,6.949999928474426270e+01,6.625000238418579102e+01
7.049999833106994629e+01,5.975000262260437012e+01,6.650000214576721191e+01,6.999999880790710449e+01,6.662499904632568359e+01,6.937500238418579102e+01,6.512500047683715820e+01,6.737499833106994629e+01,6.812499761581420898e+01,6.712499856948852539e+01
7.062500119209289551e+01,5.950000286102294922e+01,6.725000143051147461e+01,6.949999928474426270e+01,6.712499856948852539e+01,6.924999952316284180e+01,6.474999785423278809e+01,6.800000071525573730e+01,6.974999904632568359e+01,6.737499833106994629e+01
7.124999761581420898e+01,6.050000190734863281e+01,6.737499833106994629e+01,7.012500166893005371e+01,6.600000262260437012e+01,6.999999880790710449e+01,6.499999761581420898e+01,6.712499856948852539e+01,6.987500190734863281e+01,6.499999761581420898e+01
5.643333196640014648e+01,5.673333406448364258e+01,6.093333363533020020e+01,5.713333487510681152e+01,6.460000276565551758e+01,5.196666717529296875e+01,4.566666781902313232e+01,5.396666526794433594e+01,5.383333563804626465e+01,5.820000171661376953e+01
5.573333501815795898e+01,5.906666517257690430e+01,6.133333444595336914e+01,5.766666531562805176e+01,6.296666860580444336e+01,5.049999952316284180e+01,4.626666605472564697e+01,5.533333420753479004e+01,5.373333096504211426e+01,5.806666612625122070e+01
5.593333244323730469e+01,5.763333439826965332e+01,6.056666374206542969e+01,5.606666803359985352e+01,6.416666507720947266e+01,5.000000000000000000e+01,4.566666781902313232e+01,5.433333516120910645e+01,5.429999828338623047e+01,5.946666598320007324e+01
5.646666884422302246e+01,5.609999895095825195e+01,6.240000128746032715e+01,5.690000057220458984e+01,6.346666812896728516e+01,5.003333091735839844e+01,4.736666679382324219e+01,5.580000281333923340e+01,5.436666607856750488e+01,5.799999833106994629e+01
5.636666417121887207e+01,5.626666545867919922e+01,6.216666698455810547e+01,5.753333568572998047e+01,6.506666541099548340e+01,5.193333625793457031e+01,4.696666598320007324e+01,5.573333501815795898e+01,5.273333191871643066e+01,5.910000205039978027e+01
5.663333535194396973e+01,5.653333067893981934e+01,6.256666779518127441e+01,5.766666531562805176e+01,6.539999842643737793e+01,5.213333368301391602e+01,4.676666557788848877e+01,5.673333406448364258e+01,5.393333435058593750e+01,5.796666741371154785e+01
5.453333258628845215e+01,5.756666660308837891e+01,6.230000257492065430e+01,5.776666402816772461e+01,6.486666798591613770e+01,4.983333349227905273e+01,4.496666789054870605e+01,5.493333339691162109e+01,5.146666765213012695e+01,5.703333616256713867e+01
