1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02,1.000000000000000000e+02
9.883333444595336914e+01,9.933333396911621094e+01,9.900000095367431641e+01,9.900000095367431641e+01,9.966666698455810547e+01,9.900000095367431641e+01,9.916666746139526367e+01,9.950000047683715820e+01,9.900000095367431641e+01,9.900000095367431641e+01
9.916666746139526367e+01,9.900000095367431641e+01,9.933333396911621094e+01,9.900000095367431641e+01,9.900000095367431641e+01,9.916666746139526367e+01,9.900000095367431641e+01,9.900000095367431641e+01,9.916666746139526367e+01,9.900000095367431641e+01
9.890000224113464355e+01,9.940000176429748535e+01,9.900000095367431641e+01,9.919999837875366211e+01,9.900000095367431641e+01,9.879999756813049316e+01,9.900000095367431641e+01,9.929999709129333496e+01,9.890000224113464355e+01,9.919999837875366211e+01
9.570000171661376953e+01,9.520000219345092773e+01,9.539999961853027344e+01,9.530000090599060059e+01,9.539999961853027344e+01,9.530000090599060059e+01,9.570000171661376953e+01,9.580000042915344238e+01,9.530000090599060059e+01,9.549999833106994629e+01
9.509999752044677734e+01,9.520000219345092773e+01,9.480000138282775879e+01,9.559999704360961914e+01,9.549999833106994629e+01,9.530000090599060059e+01,9.499999880790710449e+01,9.530000090599060059e+01,9.509999752044677734e+01,9.580000042915344238e+01
