2.440769225358963013e-01,2.448948919773101807e-01,2.453610748052597046e-01,2.425067424774169922e-01,2.431671172380447388e-01,2.459653466939926147e-01,2.446227222681045532e-01,2.457461655139923096e-01,2.442575097084045410e-01,2.428524047136306763e-01
2.449818998575210571e-01,2.483045905828475952e-01,2.485939562320709229e-01,2.434017509222030640e-01,2.452468872070312500e-01,2.448474764823913574e-01,2.493732422590255737e-01,2.466476410627365112e-01,2.451502233743667603e-01,2.466017305850982666e-01
2.438433170318603516e-01,2.461710870265960693e-01,2.453808486461639404e-01,2.433906197547912598e-01,2.447791695594787598e-01,2.446346580982208252e-01,2.454368323087692261e-01,2.472384423017501831e-01,2.468587011098861694e-01,2.439257055521011353e-01
2.470142543315887451e-01,2.473803460597991943e-01,2.456849217414855957e-01,2.457079589366912842e-01,2.443105131387710571e-01,2.445297390222549438e-01,2.458612471818923950e-01,2.465907186269760132e-01,2.463248074054718018e-01,2.456560730934143066e-01
2.444334626197814941e-01,2.470455169677734375e-01,2.478179633617401123e-01,2.439281046390533447e-01,2.449220269918441772e-01,2.445712536573410034e-01,2.455623000860214233e-01,2.483624070882797241e-01,2.456046044826507568e-01,2.447366714477539062e-01
2.446038722991943359e-01,2.458859831094741821e-01,2.467489838600158691e-01,2.435103356838226318e-01,2.448690682649612427e-01,2.448779046535491943e-01,2.447517514228820801e-01,2.462269514799118042e-01,2.471679002046585083e-01,2.440327703952789307e-01
2.443517148494720459e-01,2.459984868764877319e-01,2.455213814973831177e-01,2.431286722421646118e-01,2.458624243736267090e-01,2.445140182971954346e-01,2.452692091464996338e-01,2.468054741621017456e-01,2.467360943555831909e-01,2.441096007823944092e-01
2.438433170318603516e-01,2.461710870265960693e-01,2.453808486461639404e-01,2.433906197547912598e-01,2.447791695594787598e-01,2.446346580982208252e-01,2.454368323087692261e-01,2.472384423017501831e-01,2.468587011098861694e-01,2.439257055521011353e-01
2.447697669267654419e-01,2.469808161258697510e-01,2.459603101015090942e-01,2.428995817899703979e-01,2.453784644603729248e-01,2.445634454488754272e-01,2.459424883127212524e-01,2.463633567094802856e-01,2.468503266572952271e-01,2.439746707677841187e-01
2.438673228025436401e-01,2.458902001380920410e-01,2.460605651140213013e-01,2.425596714019775391e-01,2.463491410017013550e-01,2.452741265296936035e-01,2.451168000698089600e-01,2.464396953582763672e-01,2.469882071018218994e-01,2.435175627470016479e-01
