5.231618881225585938e-01,5.259434580802917480e-01,5.246929526329040527e-01,5.281969904899597168e-01,5.248447060585021973e-01,5.268523693084716797e-01,5.250223278999328613e-01,5.255728363990783691e-01,5.247953534126281738e-01,5.257850885391235352e-01
4.779228568077087402e-01,4.804424941539764404e-01,4.772996008396148682e-01,4.823364615440368652e-01,4.806697368621826172e-01,4.821133911609649658e-01,4.794530272483825684e-01,4.818560183048248291e-01,4.800037741661071777e-01,4.786093831062316895e-01
4.594060480594635010e-01,4.590926766395568848e-01,4.636531174182891846e-01,4.634477496147155762e-01,4.629470109939575195e-01,4.602767527103424072e-01,4.621412158012390137e-01,4.603864848613739014e-01,4.596967697143554688e-01,4.620059132575988770e-01
4.491580128669738770e-01,4.482453167438507080e-01,4.509688019752502441e-01,4.498614668846130371e-01,4.505986273288726807e-01,4.495576024055480957e-01,4.533415436744689941e-01,4.514328241348266602e-01,4.497802257537841797e-01,4.549117684364318848e-01
4.428418576717376709e-01,4.413289427757263184e-01,4.526617527008056641e-01,4.429683983325958252e-01,4.440852105617523193e-01,4.448285698890686035e-01,4.453632831573486328e-01,4.475513696670532227e-01,4.438749551773071289e-01,4.444416463375091553e-01
4.552620053291320801e-01,4.566610455513000488e-01,4.581882655620574951e-01,4.580860733985900879e-01,4.571344852447509766e-01,4.575309157371520996e-01,4.573752582073211670e-01,4.564445018768310547e-01,4.563544392585754395e-01,4.708914458751678467e-01
4.583129882812500000e-01,4.603986442089080811e-01,4.689486324787139893e-01,4.600057303905487061e-01,4.595456421375274658e-01,4.611970186233520508e-01,4.615199565887451172e-01,4.594058692455291748e-01,4.647799730300903320e-01,4.590910375118255615e-01
4.594060480594635010e-01,4.590926766395568848e-01,4.636531174182891846e-01,4.634477496147155762e-01,4.629470109939575195e-01,4.602767527103424072e-01,4.621412158012390137e-01,4.603864848613739014e-01,4.596967697143554688e-01,4.620059132575988770e-01
4.635483026504516602e-01,4.617510139942169189e-01,4.614640176296234131e-01,4.632462859153747559e-01,4.622434079647064209e-01,4.608830511569976807e-01,4.611703157424926758e-01,4.605951607227325439e-01,4.600822031497955322e-01,4.631288349628448486e-01
4.605543017387390137e-01,4.599443376064300537e-01,4.614854156970977783e-01,4.629016220569610596e-01,4.618546366691589355e-01,4.663037061691284180e-01,4.664628207683563232e-01,4.618025720119476318e-01,4.616877138614654541e-01,4.663085341453552246e-01
